Date,Year,Month,Day,Weekday,Week_Number,Year_Week,Open,High,Low,Close,Volume,Adj Close,Return,Short_MA,Long_MA
2014-02-11,2014,2,11,Tuesday,5,2014-05,2732.58,2803.34,2732.58,2803.34,0,2803.34,0.0259,2738.962857142857,2722.1145999999994
2014-02-12,2014,2,12,Wednesday,6,2014-06,2803.34,2830.57,2803.34,2824.14,0,2824.14,0.0074,2738.910714285714,2724.7866000000004
2014-02-13,2014,2,13,Thursday,6,2014-06,2824.14,2838.51,2793.85,2809.28,0,2809.28,-0.0053,2741.94,2727.443
2014-02-14,2014,2,14,Friday,6,2014-06,2809.28,2819.62,2802.29,2815.9,0,2815.9,0.0024,2748.2657142857142,2730.0884
2014-02-17,2014,2,17,Monday,6,2014-06,2815.9,2847.07,2813.11,2846.48,0,2846.48,0.0109,2756.860714285714,2733.5182
2014-02-18,2014,2,18,Tuesday,6,2014-06,2846.48,2869.98,2835.72,2865.91,0,2865.91,0.0068,2765.7864285714286,2737.4937999999997
2014-02-19,2014,2,19,Wednesday,7,2014-07,2865.91,2896.61,2864.1,2877.03,0,2877.03,0.0039,2775.4792857142857,2741.7964
2014-02-20,2014,2,20,Thursday,7,2014-07,2877.03,2903.75,2851.59,2903.74,0,2903.74,0.0093,2787.2671428571425,2746.8234
2014-02-21,2014,2,21,Friday,7,2014-07,2903.74,2921.2,2877.2,2888.55,0,2888.55,-0.0052,2800.167142857143,2751.1294
2014-02-24,2014,2,24,Monday,7,2014-07,2888.55,2930.82,2875.01,2928.03,0,2928.03,0.0137,2817.592142857143,2757.23
2014-02-25,2014,2,25,Tuesday,7,2014-07,2928.03,2949.75,2914.37,2942.92,0,2942.92,0.0051,2836.41,2763.3426
2014-02-26,2014,2,26,Wednesday,8,2014-08,2942.92,2942.92,2906.95,2913.58,0,2913.58,-0.01,2849.475,2768.4983999999995
2014-02-27,2014,2,27,Thursday,8,2014-08,2913.58,2928.59,2887.91,2924.89,0,2924.89,0.0039,2862.597857142857,2774.3644
