Date,Year,Month,Day,Weekday,Week_Number,Year_Week,Open,High,Low,Close,Volume,Adj Close,Return,Short_MA,Long_MA
2014-05-01,2014,5,1,Thursday,17,2014-17,838.0,840.8,829.35,832.84,0,832.84,-0.0062,859.0985714285715,889.7725999999999
2014-05-02,2014,5,2,Friday,17,2014-17,832.84,834.05,825.91,831.68,0,831.68,-0.0014,854.5071428571429,888.7838
2014-05-06,2014,5,6,Tuesday,17,2014-17,831.68,842.89,831.38,838.0,0,838.0,0.0076,852.5249999999999,887.7008000000001
2014-05-07,2014,5,7,Wednesday,18,2014-18,838.0,838.0,828.54,829.65,0,829.65,-0.01,850.5385714285715,886.2334000000001
2014-05-08,2014,5,8,Thursday,18,2014-18,829.65,839.68,822.81,838.64,0,838.64,0.0108,850.1764285714287,885.0724
2014-05-09,2014,5,9,Friday,18,2014-18,838.64,838.64,823.72,829.59,0,829.59,-0.0108,848.74,883.5509999999999
2014-05-12,2014,5,12,Monday,18,2014-18,829.59,848.02,829.41,846.42,0,846.42,0.0203,846.8735714285715,882.3729999999999
2014-05-13,2014,5,13,Tuesday,18,2014-18,846.42,855.2,844.88,849.44,0,849.44,0.0036,844.6128571428573,881.0684
2014-05-14,2014,5,14,Wednesday,19,2014-19,849.44,849.93,835.89,836.87,0,836.87,-0.0148,842.3935714285715,879.9414
2014-05-15,2014,5,15,Thursday,19,2014-19,836.87,839.8,811.57,817.12,0,817.12,-0.0236,838.5478571428572,877.8723999999999
2014-05-16,2014,5,16,Friday,19,2014-19,817.12,818.91,793.8,808.57,0,808.57,-0.0105,834.7328571428571,875.6657999999999
2014-05-19,2014,5,19,Monday,19,2014-19,808.57,817.18,806.84,811.37,0,811.37,0.0034999999999999,832.5185714285714,873.6003999999999
2014-05-20,2014,5,20,Tuesday,19,2014-19,811.37,820.87,804.84,806.11,0,806.11,-0.0065,829.592857142857,871.5369999999999
2014-05-21,2014,5,21,Wednesday,20,2014-20,806.11,818.71,805.27,817.25,0,817.25,0.0138,828.1107142857143,869.6964
2014-05-22,2014,5,22,Thursday,20,2014-20,817.25,833.55,816.95,832.07,0,832.07,0.0181,828.0557142857142,868.2696000000001
2014-05-23,2014,5,23,Friday,20,2014-20,832.07,832.6,825.32,828.26,0,828.26,-0.0046,827.8114285714286,866.7374000000001
2014-05-25,2014,5,25,Sunday,20,2014-20,828.26,828.26,828.26,828.26,0,828.26,0.0,827.1157142857144,865.4308
2014-05-27,2014,5,27,Tuesday,20,2014-20,828.26,857.07,827.7,856.13,0,856.13,0.0336,829.0071428571428,864.8728
