Date,Year,Month,Day,Weekday,Week_Number,Year_Week,Open,High,Low,Close,Volume,Adj Close,Return,Short_MA,Long_MA
2014-03-20,2014,3,20,Thursday,11,2014-11,8036.69,8036.69,7955.04,7988.34,0,7988.34,-0.006,7956.532857142857,7802.3948
2014-03-21,2014,3,21,Friday,11,2014-11,7988.34,8015.75,7932.83,7932.83,0,7932.83,-0.0069,7949.916428571429,7802.0722
2014-03-24,2014,3,24,Monday,11,2014-11,7932.83,7965.39,7836.91,7852.84,0,7852.84,-0.0101,7940.503571428571,7801.3236
2014-03-25,2014,3,25,Tuesday,11,2014-11,7852.84,7929.64,7850.22,7929.64,0,7929.64,0.0098,7928.88,7802.005
2014-03-26,2014,3,26,Wednesday,12,2014-12,7929.64,8006.92,7919.06,7993.04,0,7993.04,0.008,7925.997857142857,7805.044400000001
2014-03-27,2014,3,27,Thursday,12,2014-12,7993.04,8004.62,7945.38,8004.62,0,8004.62,0.0014,7923.942857142857,7809.2136
2014-03-28,2014,3,28,Friday,12,2014-12,8004.62,8033.79,7951.21,7958.83,0,7958.83,-0.0056999999999999,7921.253571428571,7812.338000000001
2014-03-31,2014,3,31,Monday,12,2014-12,7958.83,8025.51,7958.83,7990.12,0,7990.12,0.0039,7920.220714285714,7816.511600000001
2014-04-01,2014,4,1,Tuesday,12,2014-12,7990.12,8142.72,7984.94,8125.01,0,8125.01,0.0169,7935.416428571429,7824.17
2014-04-02,2014,4,2,Wednesday,13,2014-13,8125.01,8186.48,8122.91,8164.31,0,8164.31,0.0048,7958.127142857143,7833.576000000001
2014-04-03,2014,4,3,Thursday,13,2014-13,8164.31,8226.76,8145.12,8188.74,0,8188.74,0.003,7990.207142857143,7847.43
2014-04-04,2014,4,4,Friday,13,2014-13,8188.74,8290.14,8188.23,8273.74,0,8273.74,0.0104,8023.007142857144,7864.7746
2014-04-07,2014,4,7,Monday,13,2014-13,8273.74,8273.74,8152.78,8160.43,0,8160.43,-0.0137,8042.79857142857,7877.001800000001
2014-04-08,2014,4,8,Tuesday,13,2014-13,8160.43,8161.44,7991.01,8016.89,0,8016.89,-0.0176,8041.384285714285,7887.149600000001
2014-04-09,2014,4,9,Wednesday,14,2014-14,8016.89,8120.78,8016.89,8099.42,0,8099.42,0.0103,8049.318571428571,7898.393199999999
2014-04-10,2014,4,10,Thursday,14,2014-14,8099.42,8169.03,8074.71,8083.71,0,8083.71,-0.0019,8060.095714285714,7910.662
2014-04-11,2014,4,11,Friday,14,2014-14,8083.71,8083.71,7833.04,7878.12,0,7878.12,-0.0254,8061.901428571428,7920.925800000001
2014-04-14,2014,4,14,Monday,14,2014-14,7878.12,7878.33,7693.39,7734.05,0,7734.05,-0.0183,8047.930714285714,7926.6112
2014-04-15,2014,4,15,Tuesday,14,2014-14,7734.05,7789.42,7653.14,7662.4,0,7662.4,-0.0093,8024.313571428573,7930.6144
2014-04-16,2014,4,16,Wednesday,15,2014-15,7662.4,7766.85,7662.32,7735.72,0,7735.72,0.0096,8005.106428571428,7933.444200000001
2014-04-17,2014,4,17,Thursday,15,2014-15,7735.72,7882.35,7733.92,7874.15,0,7874.15,0.0179,7999.057857142857,7938.355
2014-04-22,2014,4,22,Tuesday,15,2014-15,7874.15,8018.98,7873.82,8003.74,0,8003.74,0.0165,8000.030714285714,7946.0528
2014-04-23,2014,4,23,Wednesday,16,2014-16,8003.74,8004.48,7895.31,7911.75,0,7911.75,-0.0115,7984.797857142857,7949.8838
2014-04-24,2014,4,24,Thursday,16,2014-16,7911.75,7991.34,7901.46,7961.56,0,7961.56,0.0063,7970.315714285715,7954.007399999999
2014-04-25,2014,4,25,Friday,16,2014-16,7961.56,7963.15,7881.0,7897.33,0,7897.33,-0.0081,7949.500714285715,7957.464
2014-04-28,2014,4,28,Monday,16,2014-16,7897.33,7943.65,7870.81,7894.47,0,7894.47,-0.0004,7922.409999999999,7960.403
2014-04-29,2014,4,29,Tuesday,16,2014-16,7894.47,7957.62,7894.47,7952.59,0,7952.59,0.0074,7907.564285714287,7963.3974
2014-04-30,2014,4,30,Wednesday,17,2014-17,7952.59,7985.61,7878.92,7909.05,0,7909.05,-0.0055,7899.861428571428,7963.4248
2014-05-01,2014,5,1,Thursday,17,2014-17,7909.05,7979.16,7901.86,7964.23,0,7964.23,0.0069999999999999,7890.205000000001,7964.59
2014-05-02,2014,5,2,Friday,17,2014-17,7964.23,7986.34,7928.21,7977.49,0,7977.49,0.0017,7882.617857142856,7966.910599999999
2014-05-06,2014,5,6,Tuesday,17,2014-17,7977.49,7985.44,7894.5,7943.56,0,7943.56,-0.0043,7887.292142857143,7967.985
2014-05-07,2014,5,7,Wednesday,18,2014-18,7943.56,7943.56,7849.16,7908.58,0,7908.58,-0.0044,7899.7585714285715,7966.3566
2014-05-08,2014,5,8,Thursday,18,2014-18,7908.58,8022.94,7908.58,8022.94,0,8022.94,0.0144999999999999,7925.511428571429,7967.5638
2014-05-09,2014,5,9,Friday,18,2014-18,8022.94,8022.94,7930.67,7948.14,0,7948.14,-0.0093,7940.684285714286,7967.3562
2014-05-12,2014,5,12,Monday,18,2014-18,7948.14,8011.89,7948.14,8009.66,0,8009.66,0.0077,7950.363571428571,7967.5402
2014-05-13,2014,5,13,Tuesday,18,2014-18,8009.66,8036.01,7964.73,7986.33,0,7986.33,-0.0029,7949.120000000001,7964.578399999999
2014-05-14,2014,5,14,Wednesday,19,2014-19,7986.33,8009.27,7965.2,7987.57,0,7987.57,0.0002,7954.535714285715,7966.5812
2014-05-15,2014,5,15,Thursday,19,2014-19,7987.57,8066.49,7782.98,7793.39,0,7793.39,-0.0243,7942.523571428571,7961.939800000001
2014-05-16,2014,5,16,Friday,19,2014-19,7793.39,7817.48,7595.16,7676.21,0,7676.21,-0.015,7926.729285714287,7955.771599999999
2014-05-19,2014,5,19,Monday,19,2014-19,7676.21,7735.55,7643.82,7660.6,0,7660.6,-0.002,7910.024285714287,7947.1362
2014-05-20,2014,5,20,Tuesday,19,2014-19,7660.6,7717.78,7647.94,7703.55,0,7703.55,0.0056,7892.235714285714,7940.539400000001
2014-05-21,2014,5,21,Wednesday,20,2014-20,7703.55,7778.95,7687.92,7778.95,0,7778.95,0.0098,7882.942857142858,7935.4506
2014-05-22,2014,5,22,Thursday,20,2014-20,7778.95,7865.98,7777.59,7856.46,0,7856.46,0.01,7875.245,7932.6502
2014-05-23,2014,5,23,Friday,20,2014-20,7856.46,7887.71,7837.09,7873.46,0,7873.46,0.0022,7867.814285714287,7930.0278
2014-05-25,2014,5,25,Sunday,20,2014-20,7873.46,7873.46,7873.46,7873.46,0,7873.46,0.0,7862.807142857142,7929.2516
2014-05-27,2014,5,27,Tuesday,20,2014-20,7873.46,7990.69,7873.46,7975.74,0,7975.74,0.013,7867.604285714287,7931.8392
2014-05-28,2014,5,28,Wednesday,21,2014-21,7975.74,8052.78,7975.33,8052.41,0,8052.41,0.0096,7869.709285714286,7938.095
